ID;leftContext;node;rightContext;truth
292;"þone apostol on his mode &amp; hine gecyrde fram his synnum . Þa witodlice æfter þæs lichaman æriste be Lazares wundrum &amp; mægnum wæs ætswiged , &amp; soðlice æfter þære sawle æriste ne mæg ure tydernes ymbfon &amp; ongytan , hu mænigfealde wisan wæron gesæde in þære halgan spræce godcundra";boca;"be Sancte Paules mægnum &amp; wundrum . Þæt is þonne , þæt his þa wælgrimmestan geþohtas wæron gebigde to þam hnescan innoðum þære mildan arfæstnesse , &amp; þæt he gewilnode , þæt he swulte for ðam broðrum , in þara deaðe he wæs ær gefeonde . &amp; eac , þæt";plural
293;"gehelpan mæg , butan tweon ic forlæte minne agene wyllan beæftan me for nytnysse &amp; þearfe minra freonda &amp; nehstena , &amp; swa swiðe swa ic mæg Gode syllendum ic gecyðe on þissere æfterfylgendan þære feorðan bec , þæt seo sawl leofað æfter þam lichaman . Her endað seo þridde";boc;"þæs apostolican weres Sancte Gregorius gespræces &amp; Petres his deacones , &amp; her æfter onginneþ seo feorðe boc gefrætwedu &amp; awritenu mid wislicum wordum &amp; on gespræcum þara ilcena witena . Her aspringeþ seo feorðe yð ðæs hluttran burnan of ðam muðe þæs æþelan lareowes , of þære þam þe";singular
294;"&amp; nehstena , &amp; swa swiðe swa ic mæg Gode syllendum ic gecyðe on þissere æfterfylgendan þære feorðan bec , þæt seo sawl leofað æfter þam lichaman . Her endað seo þridde boc þæs apostolican weres Sancte Gregorius gespræces &amp; Petres his deacones , &amp; her æfter onginneþ seo feorðe";boc;"gefrætwedu &amp; awritenu mid wislicum wordum &amp; on gespræcum þara ilcena witena . Her aspringeþ seo feorðe yð ðæs hluttran burnan of ðam muðe þæs æþelan lareowes , of þære þam þe þyrsteþ &amp; lysteð magon drincan &amp; gecnawan , þæt þæs mannes sawl ne færeð na þy gemete þe";singular
295;"þær to geecte &amp; gedyde ofer eall gemænelice þas gerædnesse mid þysum wordum &amp; þus cwæð : ealle hi licgað under idelnesse , &amp; ealle hi farað to anre stowe ; of eorðan hi wæron gewordene &amp; to eorðan eft gelice beoþ gehworfene . Gregorius him andswarode : seo Salomannes";boc;", in þære wæron þa wisan awritene , seo is genæmned Ecclesiastes . Seo boc is agendlice on ænglisc rihtraciend$$N gehaten , &amp; þonne forþon in þære rihtan race byþ fulloft forð sændeþ &amp; broht se dom , þurh þone byþ oferswiþed &amp; oferstæled þæt ungerydelice &amp; þæt hlude geflit";singular
296;"cwæð : ealle hi licgað under idelnesse , &amp; ealle hi farað to anre stowe ; of eorðan hi wæron gewordene &amp; to eorðan eft gelice beoþ gehworfene . Gregorius him andswarode : seo Salomannes boc , in þære wæron þa wisan awritene , seo is genæmned Ecclesiastes . Seo";boc;"is agendlice on ænglisc rihtraciend$$N gehaten , &amp; þonne forþon in þære rihtan race byþ fulloft forð sændeþ &amp; broht se dom , þurh þone byþ oferswiþed &amp; oferstæled þæt ungerydelice &amp; þæt hlude geflit þæs folces . &amp; þonne manige men ongytað ungelice wel hwylce spræce , hi beoð";singular
297;"fulloft forð sændeþ &amp; broht se dom , þurh þone byþ oferswiþed &amp; oferstæled þæt ungerydelice &amp; þæt hlude geflit þæs folces . &amp; þonne manige men ongytað ungelice wel hwylce spræce , hi beoð gelædede to anum dome &amp; rihte þurh gescead &amp; rædingce þæs rihtraciendes . Soðlice þeos";boc;"is haten rihtraciend , ac Salamon , þa þa he spræc be þysum wisum in þære bec , he onfeng þæs hlydendan folces andgyte &amp; wæs mid þy abysgod , þæt þa wisan , þe he þær spræc þurh his race &amp; socne , wen is , þæt þa ongyte";singular
298;"sawle of þære neoðeran helle . For þam cwyde me is geþuht , þæt seo ufere hell sy on þyssere eorðan , &amp; seo neoþere hell sy under ðissere eorþan . &amp; eac Iohannes stefn geþwæreþ þam ylcan andgyte in þam ilcan wene , se sæde , þæt he gesawe";boc;"mid seofon inseglum geinseglode , &amp; þæt nænig man wære gemeted wyrðe ne on heofonum ne on eorðan ne under eorðan , þe þa boc moste untynan &amp; hire inseglu tobrecan þa boc swa þehhweþre Iohannes sæde , þæt heo wære æfter þon untyned þurh þone leon of Iudan cynne";singular
299;"hell sy under ðissere eorþan . &amp; eac Iohannes stefn geþwæreþ þam ylcan andgyte in þam ilcan wene , se sæde , þæt he gesawe boc mid seofon inseglum geinseglode , &amp; þæt nænig man wære gemeted wyrðe ne on heofonum ne on eorðan ne under eorðan , þe þa";boc;"moste untynan &amp; hire inseglu tobrecan þa boc swa þehhweþre Iohannes sæde , þæt heo wære æfter þon untyned þurh þone leon of Iudan cynne . Hwæt elles , Petrus , wæs getacnod in þære bec , buton þæt halige &amp; þæt godcunde gewrit ? Þæt untynde us ure hælend";singular
300;"Iohannes stefn geþwæreþ þam ylcan andgyte in þam ilcan wene , se sæde , þæt he gesawe boc mid seofon inseglum geinseglode , &amp; þæt nænig man wære gemeted wyrðe ne on heofonum ne on eorðan ne under eorðan , þe þa boc moste untynan &amp; hire inseglu tobrecan þa";boc;"swa þehhweþre Iohannes sæde , þæt heo wære æfter þon untyned þurh þone leon of Iudan cynne . Hwæt elles , Petrus , wæs getacnod in þære bec , buton þæt halige &amp; þæt godcunde gewrit ? Þæt untynde us ure hælend , þa þa he wæs man geworden &amp;";singular
301;þonne ne þa sawla , þe of lichaman wæron alædde , in nænigum þara stowa næron , þe mihton untynan us þa gerynu þære halgan spræce , buton Drihtne sylfum . Nu we gehyrað , þæt hit is gesæd , þæt under eorþan nære nænig gemeted , þa þe þa;boc;"mihte unlysan &amp; unfealdan , ne þynceð me forþon , þæt us aht wiþsæce &amp; wiþstande , þæt hit gelyfed beon ne mage , þæt seo hell sy under eorþan . Petrus cwæð : ic þe frigne nu gyt , hweþer hit sy to gelyfanne , þæt sy an hellefyr";singular
302;"ondreden on þam deaðe æt heora lifgedale . Soþlice sum broðer lifde mid me on minum mynstre , se higode simble mid manigum &amp; dæghwamlicum tearum to þam gefean þæs heofonlican eþles . &amp; þa þa he swiðe geornlice &amp; mid mycclum wylme his lustes smeade þa halgan spræca godcundra";boca;", ne sohte he na in þam swa swyþe snyttru &amp; wisdomes word , swa he sohte dædbote &amp; inbryrdnesse wop , to ðon þæt þurh þa onwæcenesse his mod aburne , þæt hit mihte forlætan þas nyþerlican þing , &amp; he fluge to þam rice þæs heofonlican eþles þurh";plural
303;". &amp; ic þæt bealdlice sægge , Petrus , þæt we ne beþurfon na þære halgan onsægdnesse æfter urum deaðe , gyf we sylfe beoð ær urum deaðe Gode gecweme lac &amp; licwyrðe onsægdnes . Ic Ælfred gifendum Criste mid cynehades mærnesse geweorðad , hæbbe cuðlice ongiten &amp; þurh haligra";boca;"rædinge oft gehyred , þæt us , þam þe God swa micele healicnysse woruldgeþingða forgifen hæfð , is seo mæste þearf , þæt we hwilon ure mod geliðian &amp; gebigean to þam godcundum &amp; gastlicum rihte betweoh þas eorðlican carfulnysse . &amp; ic forþam sohte &amp; wilnode to minum getrywum";plural
304;"þam þe God swa micele healicnysse woruldgeþingða forgifen hæfð , is seo mæste þearf , þæt we hwilon ure mod geliðian &amp; gebigean to þam godcundum &amp; gastlicum rihte betweoh þas eorðlican carfulnysse . &amp; ic forþam sohte &amp; wilnode to minum getrywum freondum , þæt hy me of Godes";bocum;"be haligra manna þeawum &amp; wundrum awriton þas æfterfyligendan lare , þæt ic þurh þa mynegunge &amp; lufe getrymmed on minum mode hwilum gehicge þa heofonlican þing betweoh þas eorðlican gedrefednyssa . Cuðlice we magon nu æt ærestan gehyran , hu se eadiga &amp; se apostolica wer Sanctus Gregorius spræc";plural
305;hit gesawon , ac hi hit geleornodon , swa swa hi hit gehyrdon of þara apostola muðum . Eac ic gecyðe be ælcum þæra spella , þe ic awrite , æt hwilcum ordfruman ic hy geaxode , þæt ic swa ætbrede þone intingan ælcere twynunge fram þam , þe þas;boc;"rædað . Ic wylle , Petrus , þæt þu wite , þæt ic nime on sumum þæt andgit an , on sumum þa word mid þam andgite , forþam gif ic be eallum þam hadum synderlice þa word niman wolde , þonne wæron hy forðbrohte mid cyrlisceum þeawe , &amp;";singular
306;"synderlice þa word niman wolde , þonne wæron hy forðbrohte mid cyrlisceum þeawe , &amp; hy na seo hand &amp; þæt gewrit þæs writendan swa coplice ne onfenge . Ic geleornode æt gesægene swiðe arwurðra witena þæt þæt ic secge . Explicit prefatio . Her onginnað þa capitulas þære forman";boce;dialogorum be haligra wundrum . Be Honorate þam cnihte , hu him wæs gemeted fisc on þam munte . Be Libertine þam prafoste , hu he wearð of his horse aworpen . Be Libertine , hu he næs funden , þeah þe he andweard wære . Hu Libertinus awehte of;singular
307;"hu heo utferde of lichaman . Hu he geseah ealne middaneard under anum leoman &amp; Germanes bisceopes sawle . Hu he awrat munuca regol . Hu he witegode þam broðrum be his forðfore . Hu þæt wode wif wearð gehæled æt his scræfe . Her endiað þa capitulas þære æftran";boce;". Her onginneð seo æftre boc dialogorum be life &amp; wundrum Sanctus Benedictes abbodes . Her uppyrneð se æftera stream ðære godcundan spræce , se cymð of þam burnon þæs gastlican wylles &amp; þurh þæs halgan gastes gife gæð þurh þa ofergilldan weleras þæs eadigan &amp; þæs apostolican weres Sancte";singular
308;"Hu he geseah ealne middaneard under anum leoman &amp; Germanes bisceopes sawle . Hu he awrat munuca regol . Hu he witegode þam broðrum be his forðfore . Hu þæt wode wif wearð gehæled æt his scræfe . Her endiað þa capitulas þære æftran boce . Her onginneð seo æftre";boc;"dialogorum be life &amp; wundrum Sanctus Benedictes abbodes . Her uppyrneð se æftera stream ðære godcundan spræce , se cymð of þam burnon þæs gastlican wylles &amp; þurh þæs halgan gastes gife gæð þurh þa ofergilldan weleras þæs eadigan &amp; þæs apostolican weres Sancte Gregories , se mid Grecum is";singular
309;"duste , syle drincan on wearmum wætere . Heo þa wyrmas ofslihð . Pionia . Ðeos wyrt ðe man peonian nemneð wæs funden fram Peonio þam ealdre &amp; heo þone naman of him hæfð . Heo bið cenned fyrmest in Greca . Þa eac se mæra ealdor Homerus on hys";bocum;"amearcode ; heo bið funden swyþost fram hyrdum &amp; heo hæfð corn þære mycelnysse þe maligranati &amp; heo on nihte scineð swa leohtfæt &amp; eac hyre corn beoð gelice coccele . &amp; heo byð , swa þe ær cwædon , oftust fram hyrdum on nihte gemet &amp; gegaderod . Wið";plural
310;witena gehwilcum weorðlicre micele , þonne he his wisan for ænigum þingum fagige to swiðe . And huru ne geriseð biscopum æfre ne æt ham ne on siðe to higeleas wise , ac wisdom and weorðscipe gedafenað heora hade , and gedrihða gerisað þam þe heom filiað . Byscopas sculon;bocum;and gebedum filigan and dæges and nihtes oft and gelome clipian to Criste and for eal cristen folc þingian georne . And hi sculon leornian and rihtlice læran and ymbe folces dæda geornlice smeagan . And hig sculon bodian and bisnian georne godcunde þearfe cristenre þeode . And ne sculon;plural
311;, þæt se wodfræca wulf to swiðe ne slite ne to fela ne abite of godcundre heorde . And se ðe oferhogige , þæt he heom hliste , habbe him gemæne þæt wiþ God silfne . Eala , fela is swaþeah þara , þe hwonlice gimað and lithwon reccað ymbe;boca;beboda oððe biscpa lare and eac ymbe bletsunga oððe unbletsunga leohtlice lætað and na ne understandað , swa swa hi scoldon , hwæt Crist on his godspelle swutollice sæde , þa þa he þus cwæð : Qui nos audit et rel , Et iterum : Quodcumque ligaueritis Alibi etiam scriptum;plural
312;prita ne carian to swiðe , ac oftost hi abisgian mid godcundan neodan . Swa gebireð abbodan and munuchades mannum . Be munecum . Riht is , þæt munecas dæges ænd nihtes inweardre heortan a to Gode þencan and geornlice clypian and mid eallum eadmedum regollice libban . Filigan heora;bocum;and gebedum georne and æghwilce wlænce and idele rænce and sindrige æhta and unnytte dæda and untidspræca forhogian mid ealle . Swa gebyreð munecan . Be minecenan . Riht is , þæt mynicena mynsterlice macian , efne swa we cwædon æror be munecum , and næfre wið worldmen ænigne gemanan;plural
313;ic bidde , butan gebelge , hlystað , hwæt ic secge . Ic wat swyðe georne me sylfne forworhtne wordes and dæde ealles to swyðe , ne dear þeah for Godes ege forswygian mid ealle fela þara þinga , þe dereð þisse þeode . Item de episcopis . Bisceopas sculan;bocum;and gebedum fyligean and dæges and nihtes oft and gelome clypian to Criste and for eall cristen folc þingian georne . And hi sceolan leornian and rihtlice læran and ymb folces dæda geornlice smeagan . And hi scylan bodian and bysnian georne godcunde þearfe cristenre þeode . And ne scylan;plural
314;laran , þæt se wodfreca werewulf to swiðe ne toslite ne to fela ne abite of godcundre heorde . And se þe oferhogie , þæt he heom lyste , hæbbe him gemæne þæt wið God sylfne . Eala , fela is swaþeah þæra þe hwonlice gymað and lythwon reccað embe;boca;beboda oððe bisceopa lara . And eac embæ bletsunga oððe unbletsunga leohtlice lætað and na understandaþ swa swa hy sceoldan , hwæt Crist on his godspelle swutollice sæde , þa þa he þus cwæþ . Qui vos audit , et reliqua , Et item , Quodcumque ligaueritis et cetera .;plural
315;regollice libban . And hy symle asyndrian fram woruldbysegan , swa hi geornost magan , and don , swa heom ðearf is , carian æfre , hu hi swyðost magan Gode gecweman . And eall þæt gelæstan , þæt þæt hi behetan , þa hi had underfengon . Fylian heora;bocum;and gebedum georne , leornian and læran , swa hi geornost magon , and æghwylce wlence and idele rence and syndrige æhte and unnytte dæde and untidspæce forhogian mid ealle . Swa gebyreð munecum . Ac hit is yfel soð , swa hit þincan mæg , þæt sume synd to;plural
316;"deopum dolgum . Sume an word wið nædran bite lærað to cweþenne þæt is , faul , ne mæg him derian . Wið nædran slite gif he beget &amp; yt rinde , sio þe cymð of neorxna wonge , ne dereð him nan atter . Þonne cwæþ se þe þas";boc;"wrat þæt hio wære tor begete . Gif hwa drince wyrm on wætere , of sniðe sceap raðe , drince hat þæt sceapes blod . Gif mon sie wyrtum forboren sele springwyrt þæt he ete &amp; halig wæter supe . Wiþ þon þe mon sie forboren gif he hæfþ on";singular
317;". Forþam þurh þæt hit sceal on earde godian to ahte , þe man unriht alecge &amp; rihtwisnesse lufige for Gode &amp; for worolde . Nu wille we eac læran Godes þeowas georne , þæt hy huru hy sylfe wærlice beþencan &amp; þurh Godes fultum clænnesse lufian &amp; georne heora";bocum;"&amp; gebedum fylgean &amp; dæges &amp; nihtes oft &amp; gelome clypian to Christe &amp; for eal Christen folc þingian georne . Eac we gyt willað myngian georne freonda gehwilcne , ealswa us neod is gelome to donne , þæt gehwa hine sylfne georne beþence , &amp; þæt he fram synnan";plural
318;"woroldcundre steore . &amp; gif for godbotan feohbot ariseð , swa swa wise woroldwitan to steore gesettan , þæt gebyreð rihtlice , be biscpa dihte , to gebedbigene &amp; to þearfena hyþþe &amp; to cyricbote &amp; to lardome &amp; to wæde &amp; to wiste þam þe Gode þeowian &amp; to";bocan;"&amp; to bellan &amp; to cyricwædan , &amp; næfre to woroldlican idelan glengan , ac for woroldsteoran to godcundan neodan , hwilum be wite , hwilum be wergylde , hwilum be halsfange , hwilum be lahslite , hwilum be are , hwilum be æhte , &amp; hwilum be maran ,";
319;secgan on þysum sceortum gewrite , hu þa halgan apostolas heredon þa clænnysse , and hu þa wisan lareowas awriton be þære mycele bec on manegum gesetnyssum . And se þe him wiðcwyð and heora gesetnyssum , he ne byð na wita , ac witodlice gedwola . We rædað on;bocum;, þæt ungerim bisceopa and muneca wæron , swa swa wæs Martinus , Gregorius and Augustinus , Basilius and Cuthberhtus , and manega oðre , on micelre drohtnunge Criste þeowigende on clænnysse æfre . And heora nan ne sealde swylce leafe næfre , þæt ænig weofodes þen moste wif habban;plural
320;"adræfde ba twa of ðare murhðe to ðissum middanearde , &amp; on sorege leofoden &amp; on swincum syððan , &amp; æll heoræ ofspryng þe of heom com syððan , oð ðet ure Hælend Crist ure yfel gebette , swa swa ðeos racu hæræfter sæð us . We nimæð of ðam";bocum;"ðas endeburdnesse , ðe Moyses wrat , þe mæra heretoga , swa swa him God sylf dihte on heora sunderspæce , þa þa he mid Gode wunode on þam munte Synai xl dagæn on an , &amp; underfeng his lare , &amp; he ætes ne gymde on ealle ðam fyrste";plural
321;"wrat , þe mæra heretoga , swa swa him God sylf dihte on heora sunderspæce , þa þa he mid Gode wunode on þam munte Synai xl dagæn on an , &amp; underfeng his lare , &amp; he ætes ne gymde on ealle ðam fyrste for þare micelan bisgunge þare";bocæ;"lare . Fif bec he wrat mid wunderlice dihte . Þe forme is Genesis , ðe befehð þas race ærest fram frumsceafte , &amp; be Adames synne &amp; hu he leofede nigon hund gearæ &amp; þrittig geara oð þare forman ylde þissere weorlde &amp; bearn strunde be his ibeddan Euam";plural
